	TokenFSS
8623	4409000000000000000000
8624	4374000000000000000000
8625	4320000000000000000000
8626	4345000000000000000000
8627	4309500000000000000000
8628	4246400000000000000000
8629	4274800000000000000000
8630	4327200000000000000000
8631	4380000000000000000000
8632	4391100000000000000000
8633	4359000000000000000000
8634	4344800000000000000000
8635	4312000000000000000000
8636	4293800000000000000000
8637	4287400000000000000000
8638	4236600000000000000000
8639	4237700000000000000000
8640	4239000000000000000000
8641	4289200000000000000000
8642	4294100000000000000000
8643	4261800000000000000000
8644	4314000000000000000000
8645	4321700000000000000000
8646	4326000000000000000000
8647	4332500000000000000000
8648	4300200000000000000000
8649	4309300000000000000000
8650	4315200000000000000000
8651	4313000000000000000000
8652	4297000000000000000000
8653	4255000000000000000000
8654	4257500000000000000000
8655	4211900000000000000000
8656	4334500000000000000000
8657	4334900000000000000000
8658	4329600000000000000000
8659	4310100000000000000000
8660	4316400000000000000000
8661	4332300000000000000000
8662	4330500000000000000000
8663	4304600000000000000000
8664	4319900000000000000000
8665	4330000000000000000000
8666	4349000000000000000000
8667	4391700000000000000000
8668	4377500000000000000000
8669	4354500000000000000000
8670	4333300000000000000000
8671	4339900000000000000000
8672	4343400000000000000000
8673	4351300000000000000000
8674	4327000000000000000000
8675	4333000000000000000000
8676	4283700000000000000000
8677	4312400000000000000000
8678	4315200000000000000000
8679	4344900000000000000000
8680	4325000000000000000000
8681	4320500000000000000000
8682	4334600000000000000000
8683	4343000000000000000000
8684	4325000000000000000000
8685	4320100000000000000000
8686	4319500000000000000000
8687	4300900000000000000000
8688	4238700000000000000000
8689	4265200000000000000000
8690	4292600000000000000000
8691	4285900000000000000000
8692	4272600000000000000000
8693	4279100000000000000000
8694	4284100000000000000000
8695	4292900000000000000000
8696	4313900000000000000000
8697	4301900000000000000000
8698	4276900000000000000000
8699	4264400000000000000000
8700	4276900000000000000000
8701	4279600000000000000000
8702	4300600000000000000000
8703	4307900000000000000000
8704	4441900000000000000000
8705	4484900000000000000000
8706	4491300000000000000000
8707	4464900000000000000000
8708	4495000000000000000000
8709	4468500000000000000000
8710	4476500000000000000000
8711	4474600000000000000000
8712	4496100000000000000000
8713	4476200000000000000000
8714	4456900000000000000000
8715	4451300000000000000000
8716	4473500000000000000000
8717	4474600000000000000000
8718	4473000000000000000000
8719	4512300000000000000000
8720	4525000000000000000000
8721	4554600000000000000000
8722	4579300000000000000000
8723	4665200000000000000000
8724	4710000000000000000000
8725	4636000000000000000000
8726	4654700000000000000000
8727	4654000000000000000000
8728	4626400000000000000000
8729	4634500000000000000000
8730	4629900000000000000000
8731	4689700000000000000000
8732	4627000000000000000000
8733	4644400000000000000000
8734	4659500000000000000000
8735	4683300000000000000000
8736	4586700000000000000000
8737	4564900000000000000000
8738	4529700000000000000000
8739	4519300000000000000000
8740	4525300000000000000000
8741	4511000000000000000000
8742	4553800000000000000000
8743	4560600000000000000000
8744	4584000000000000000000
8745	4595600000000000000000
8746	4542500000000000000000
8747	4551500000000000000000
8748	4530900000000000000000
8749	4620200000000000000000
8750	4673600000000000000000
8751	4646800000000000000000
8752	4658500000000000000000
8753	4644100000000000000000
8754	4655000000000000000000
8755	4641900000000000000000
8756	4627200000000000000000
8757	4632400000000000000000
8758	4642000000000000000000
8759	4653500000000000000000
8760	4682600000000000364000
8761	4711700000000000728000
8762	4746900000000000548000
8763	4782100000000000368000
8764	4811200000000000732000
8765	4846400000000000552000
8766	4836200000000000734000
8767	4816300000000001098000
8768	4835900000000000552000
8769	4850500000000000916000
8770	4821300000000001098000
8771	4785200000000000734000
8772	4788100000000000370000
8773	4811000000000000916000
8774	4792000000000000916000
8775	4759000000000000916000
8776	4740400000000000552000
8777	4732600000000000370000
8778	4715700000000000734000
8779	4690300000000001098000
8780	4675800000000001098000
8781	4656700000000000734000
8782	4680200000000000734000
8783	4690800000000001098000
8784	4680800000000001098000
8785	4693500000000000916000
8786	4679000000000000916000
8787	4659900000000000552000
8788	4683400000000000552000
8789	4694000000000000916000
8790	4684000000000000916000
8791	4696700000000000734000
8792	4694000000000000916000
8793	4682100000000000370000
8794	4585900000000000550000
8795	4616600000000000368000
8796	4616400000000000549900
8797	4602500000000000913900
8798	4582400000000000549900
8799	4567400000000000549900
8800	4448600000000000369900
8801	4409300000000000189900
8802	4344900000000000549900
8803	4379400000000000549900
8804	4336400000000000549900
8805	4249400000000000549900
8806	4170300000000000639900
8807	4245500000000000909900
8808	4235300000000000181900
8809	4258800000000000181900
8810	4220900000000000545900
8811	4259400000000000545900
8812	4239700000000000727900
8813	4138300000000000637900
8814	4097400000000000547900
8815	4136400000000000547900
8816	4132100000000000365900
8817	4216400000000000545900
8818	4199600000000000363900
8819	4211700000000000727900
8820	4173300000000000637900
8821	4184500000000000455900
8822	4150500000000000455900
8823	4115000000000000455900
8824	4183600000000000365900
8825	4169800000000000638900
8826	4214900000000000548900
8827	4224700000000000730900
8828	4223400000000000548900
8829	4206300000000000638900
8830	4213600000000000365900
8831	4211500000000000456900
8832	4180000000000000456900
8833	4200400000000000546900
8834	4230500000000000910900
8835	4225800000000000637900
8836	4244100000000000364900
8837	4227900000000000546900
8838	4287500000000000910900
8839	4251900000000000546900
8840	4233700000000000728900
8841	4208500000000000455900
8842	4167500000000000455900
8843	4198400000000000545900
8844	4160900000000000545900
8845	4024000000000000445900
8846	4015300000000000627900
8847	3969400000000000537900
8848	3917100000000000357900
8849	3940600000000000357900
8850	3963600000000000357900
8851	3985300000000000630900
8852	3945100000000000360900
8853	3923300000000000633900
8854	3958400000000000543900
8855	3913400000000000543900
8856	3789200000000000723900
8857	4046200000000000723900
8858	4064700000000000723900
8859	4057600000000000359900
8860	4067200000000000723900
8861	4091700000000000723900
8862	4066800000000000633900
8863	4052100000000000360900
8864	4061400000000000542900
8865	4074600000000000360900
8866	4029800000000000630900
8867	3989800000000000630900
8868	4021500000000000448900
8869	4024600000000000357900
8870	4012700000000000721900
8871	4038100000000000357900
8872	4017900000000000539900
8873	4015300000000000630900
8874	4024700000000000721900
8875	4095300000000000631900
8876	4144500000000000451900
8877	4064400000000000541900
8878	4090400000000000541900
8879	4163700000000000721900
8880	4146900000000000539900
8881	4139900000000000539900
8882	4133400000000000539900
8883	4121400000000000539900
8884	4090300000000000629900
8885	4075400000000000538900
8886	4119500000000000448900
8887	4095800000000000630900
8888	4081100000000000357900
8889	4036000000000000447900
8890	4053600000000000357900
8891	4074700000000000721900
8892	4074500000000000449050
8893	4071000000000000449050
8894	4086700000000000722050
8895	4059500000000000449050
8896	4051100000000000358050
8897	4020600000000000358050
8898	3971400000000000538050
8899	4018400000000000538050
8900	3999400000000000538050
8901	4026400000000000538050
8902	3976100000000000358050
8903	3980400000000000540050
8904	3969400000000000540050
8905	3981200000000000722050
8906	3982800000000000631050
8907	3901700000000000721050
8908	3915700000000000721050
8909	3938300000000000631050
8910	3982700000000000721050
8911	3916100000000000361050
8912	3847700000000000721050
8913	3880600000000000357050
8914	3869000000000000448050
8915	3859300000000000630050
8916	3820500000000000450050
8917	3841100000000000360050
8918	3873300000000000630050
8919	3842900000000000540050
8920	3860400000000000540050
8921	3894400000000000540050
8922	3921400000000000540050
8923	3936000000000000449050
8924	3879400000000000539050
8925	3879200000000000720950
8926	3861500000000000447950
8927	3816100000000000357950
8928	3887300000000000627950
8929	3899400000000000536950
8930	3905100000000000354950
8931	3913000000000000445950
8932	3938000000000000445950
8933	3917300000000000627950
8934	3929100000000000354950
8935	3945800000000000627950
8936	3976000000000000445950
8937	3980100000000000354950
8938	3951200000000000718950
8939	3926300000000000628950
8940	3891400000000000538950
8941	3898300000000000629950
8942	3910700000000000720950
8943	3911500000000000448150
8944	3921000000000000448150
8945	3923600000000000357150
8946	3899500000000000447150
8947	3894100000000000356150
8948	3915300000000000629150
8949	3932400000000000539150
8950	3926000000000000448150
8951	3931700000000000721150
8952	3916400000000000539150
8953	3926300000000000630150
8954	3920300000000000630150
8955	3928900000000000539150
8956	3917400000000000539150
8957	3908300000000000630150
8958	3846400000000000540150
8959	3848100000000000358150
8960	3787600000000000358150
8961	3819800000000000628150
8962	3786200000000000718150
8963	3781400000000000536150
8964	3782900000000000536150
8965	3720800000000000626150
8966	3758100000000000356150
8967	3734300000000000629150
8968	3737200000000000720150
8969	3718400000000000538150
8970	3745600000000000356150
8971	3724300000000000629150
8972	3674400000000000539150
8973	3672500000000000448150
8974	3667100000000000357150
8975	3712300000000000627150
8976	3699300000000000627150
8977	3670000000000000445150
8978	3675900000000000536150
8979	3678300000000000627150
8980	3663100000000000354150
8981	3693700000000000718150
8982	3713400000000000536150
8983	3872200000000000716150
8984	3883200000000000716150
8985	3932000000000000446150
8986	4004800000000000626150
8987	3994600000000000353150
8988	3975100000000000353150
8989	4012700000000000717150
8990	4019800000000000626150
8991	4002000000000000444150
8992	4019200000000000717150
8993	4015600000000000353150
8994	4083200000000000713150
8995	4008800000000000623150
8996	4033400000000000533150
8997	4038700000000000715150
8998	4044400000000000533150
8999	3989800000000000623150
9000	3997700000000000714150
9001	3972200000000000714150
9002	3958200000000000714150
9003	3938200000000000714150
9004	3941900000000000532150
9005	3976000000000000442150
9006	3960900000000000533150
9007	3980200000000000715150
9008	4036300000000000625150
9009	4019300000000000625150
9010	4005300000000000625150
9011	3999800000000000625150
9012	4005000000000000443150
9013	3998400000000000534150
9014	4034100000000000354150
9015	4016500000000000444150
9016	4028200000000000717150
9017	4046100000000000353150
9018	4027400000000000535150
9019	4041900000000000535150
9020	4039400000000000535150
9021	3997000000000000445150
9022	4001900000000000536150
9023	3974400000000000536150
9024	4007600000000000356150
9025	3997400000000000538150
9026	3996900000000000538150
9027	3987400000000000538150
9028	3997500000000000447150
9029	4030400000000000537150
9030	4024200000000000719150
9031	4019900000000000537150
9032	4022100000000000355150
9033	4021300000000000627950
9034	4016500000000000445950
9035	4025700000000000718950
9036	4008700000000000718950
9037	3986300000000000628950
9038	3983500000000000446950
9039	3993600000000000355950
9040	4031700000000000719950
9041	4015500000000000446950
9042	4005300000000000628950
9043	4016200000000000719950
9044	4024100000000000355950
9045	4019100000000000355950
9046	4210400000000000535950
9047	4224400000000000535950
9048	4243500000000000899950
9049	4224400000000000535950
9050	4225700000000000717950
9051	4255100000000000353950
9052	4262700000000000717950
9053	4239100000000000353950
9054	4296600000000000353950
9055	4260700000000000717950
9056	4253600000000000353950
9057	4224400000000000535950
9058	4225300000000000626950
9059	4257600000000000356950
9060	4279400000000000538950
9061	4303400000000000538950
9062	4281300000000000174950
9063	4285000000000000902550
9064	4267800000000000174550
